0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,1,1,0,17,1,0,1,0,0,1,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,3,5,5,1,3,1,14
0,1,0,1,18,0,1,0,1,0,1,1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,4,3,3,2,3,3,7
0,1,1,0,18,1,0,1,0,0,1,4,4,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3,2,0,0,1,1,0,0,1,1,1,3,2,2,4,2,5,10
1,0,0,1,18,0,1,1,0,0,1,4,4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,3,0,0,0,0,1,1,1,1,0,4,3,3,2,2,3,3
1,0,0,1,22,0,1,1,0,0,1,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,3,0,0,0,0,0,0,1,1,5,4,5,5,5,1,16
1,0,0,1,16,0,1,1,0,0,1,3,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2,1,0,1,1,0,1,1,1,1,4,5,5,4,4,5,4
1,0,0,1,16,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,2,0,0,1,1,0,1,1,1,0,3,4,2,1,1,5,18
0,1,0,1,17,0,1,0,1,0,1,3,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,0,2,4,5,3,4,2,3
1,0,1,0,18,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,2,0,1,0,0,1,1,1,1,0,5,4,4,1,1,4,4
1,0,0,1,15,0,1,1,0,0,1,2,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,5,4,1,1,1,1,0
1,0,0,1,17,0,1,1,0,0,1,2,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,1,1,1,0,5,2,2,1,1,2,4
1,0,1,0,15,0,1,1,0,0,1,4,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,2,0,0,1,1,0,1,1,1,0,3,3,3,1,2,2,0
1,0,1,0,18,0,1,0,1,1,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,2,0,0,1,0,0,1,1,1,1,4,2,4,1,1,4,14
